20
0		7		7		19		10		13		4		12		10		4		22		2		12		8		21		1		17		8		8		5
7		0		4		14		5		10		11		7		3		9		17		7		5		3		16		8		18		7		15		12
7		4		0		18		9		12		11		11		5		7		21		5		5		7		20		8		18		7		15		12
19		14		18		0		9		8		17		7		13		23		9		21		15		11		8		18		16		11		17		14
10		5		9		9		0		13		14		2		4		14		14		12		6		4		13		11		21		10		18		15
13		10		12		8		13		0		11		13		13		17		9		15		15		9		8		12		8		5		11		8
4		11		11		17		14		11		0		14		14		6		20		6		16		10		19		3		15		6		4		3
12		7		11		7		2		13		14		0		6		16		14		14		8		4		13		11		21		10		18		15
10		3		5		13		4		13		14		6		0		10		16		8		2		4		15		11		21		10		18		15
4		9		7		23		14		17		6		16		10		0		26		2		12		12		25		5		21		12		8		9
22		17		21		9		14		9		20		14		16		26		0		24		18		14		1		21		7		14		20		17
2		7		5		21		12		15		6		14		8		2		24		0		10		10		23		3		19		10		10		7
12		5		5		15		6		15		16		8		2		12		18		10		0		6		17		13		23		12		20		17
8		3		7		11		4		9		10		4		4		12		14		10		6		0		13		7		17		6		14		11
21		16		20		8		13		8		19		13		15		25		1		23		17		13		0		20		8		13		19		16
1		8		8		18		11		12		3		11		11		5		21		3		13		7		20		0		16		7		7		4
17		18		18		16		21		8		15		21		21		21		7		19		23		17		8		16		0		11		15		12
8		7		7		11		10		5		6		10		10		12		14		10		12		6		13		7		11		0		8		5
8		15		15		17		18		11		4		18		18		8		20		10		20		14		19		7		15		8		0		3
5		12		12		14		15		8		3		15		15		9		17		7		17		11		16		4		12		5		3		0
