20
0		7		3		4		4		19		8		13		10		5		11		9		13		9		13		15		6		6		9		12
7		0		10		7		3		12		9		10		15		12		6		6		6		2		16		18		9		11		16		15
3		10		0		5		7		22		11		16		11		4		14		12		16		12		14		16		7		5		8		13
4		7		5		0		6		17		6		11		10		7		9		13		11		7		9		11		2		10		11		8
4		3		7		6		0		15		8		9		12		9		7		7		9		5		15		17		8		8		13		14
19		12		22		17		15		0		11		6		27		24		8		12		6		10		18		22		19		23		28		23
8		9		11		6		8		11		0		5		16		13		3		15		5		7		7		11		8		12		17		12
13		10		16		11		9		6		5		0		21		18		4		16		4		8		12		16		13		17		22		17
10		15		11		10		12		27		16		21		0		7		19		19		21		17		9		5		8		16		3		4
5		12		4		7		9		24		13		18		7		0		16		14		18		14		10		12		5		9		4		9
11		6		14		9		7		8		3		4		19		16		0		12		2		4		10		14		11		15		20		15
9		6		12		13		7		12		15		16		19		14		12		0		12		8		22		24		15		13		18		21
13		6		16		11		9		6		5		4		21		18		2		12		0		4		12		16		13		17		22		17
9		2		12		7		5		10		7		8		17		14		4		8		4		0		14		16		9		13		18		13
13		16		14		9		15		18		7		12		9		10		10		22		12		14		0		4		7		19		10		5
15		18		16		11		17		22		11		16		5		12		14		24		16		16		4		0		9		21		8		3
6		9		7		2		8		19		8		13		8		5		11		15		13		9		7		9		0		12		9		6
6		11		5		10		8		23		12		17		16		9		15		13		17		13		19		21		12		0		13		18
9		16		8		11		13		28		17		22		3		4		20		18		22		18		10		8		9		13		0		5
12		15		13		8		14		23		12		17		4		9		15		21		17		13		5		3		6		18		5		0
