20
0		15		9		14		14		19		4		24		26		22		23		19		18		5		8		23		23		18		4		14
15		0		6		5		1		16		11		9		11		9		8		16		5		10		7		8		8		9		11		5
9		6		0		7		5		18		5		15		17		13		14		14		9		4		1		14		14		11		5		5
14		5		7		0		6		11		10		10		12		14		9		21		10		9		6		9		9		4		10		10
14		1		5		6		0		17		10		10		12		8		9		15		4		9		6		9		9		10		10		4
19		16		18		11		17		0		15		21		11		25		14		32		21		20		17		8		16		7		17		21
4		11		5		10		10		15		0		20		22		18		19		17		14		5		4		19		19		14		2		10
24		9		15		10		10		21		20		0		10		4		7		11		6		19		16		13		5		14		20		10
26		11		17		12		12		11		22		10		0		14		3		21		10		21		18		3		5		8		22		12
22		9		13		14		8		25		18		4		14		0		11		7		4		17		14		17		9		18		18		8
23		8		14		9		9		14		19		7		3		11		0		18		7		18		15		6		2		7		19		9
19		16		14		21		15		32		17		11		21		7		18		0		11		14		15		24		16		25		15		11
18		5		9		10		4		21		14		6		10		4		7		11		0		13		10		13		5		14		14		4
5		10		4		9		9		20		5		19		21		17		18		14		13		0		3		18		18		13		3		9
8		7		1		6		6		17		4		16		18		14		15		15		10		3		0		15		15		10		4		6
23		8		14		9		9		8		19		13		3		17		6		24		13		18		15		0		8		5		19		13
23		8		14		9		9		16		19		5		5		9		2		16		5		18		15		8		0		9		19		9
18		9		11		4		10		7		14		14		8		18		7		25		14		13		10		5		9		0		14		14
4		11		5		10		10		17		2		20		22		18		19		15		14		3		4		19		19		14		0		10
14		5		5		10		4		21		10		10		12		8		9		11		4		9		6		13		9		14		10		0
