20
0		24		18		9		6		25		11		21		15		6		7		13		16		2		9		8		6		5		12		1
24		0		12		15		18		3		17		7		19		18		21		11		16		22		23		16		18		27		18		23
18		12		0		15		20		11		7		7		9		12		11		23		28		16		13		24		14		17		30		17
9		15		15		0		5		16		8		12		12		3		6		8		13		7		8		9		3		12		15		8
6		18		20		5		0		19		13		15		17		8		9		7		10		4		11		4		6		9		10		5
25		3		11		16		19		0		18		4		20		19		22		14		19		23		24		17		19		28		21		24
11		17		7		8		13		18		0		14		4		5		4		16		21		9		6		17		7		10		23		10
21		7		7		12		15		4		14		0		16		15		18		18		23		19		20		19		15		24		25		20
15		19		9		12		17		20		4		16		0		9		8		20		25		13		6		21		11		10		27		14
6		18		12		3		8		19		5		15		9		0		3		11		16		4		5		12		2		9		18		5
7		21		11		6		9		22		4		18		8		3		0		12		17		5		2		13		3		6		19		6
13		11		23		8		7		14		16		18		20		11		12		0		5		11		14		5		9		16		7		12
16		16		28		13		10		19		21		23		25		16		17		5		0		14		19		8		14		19		4		15
2		22		16		7		4		23		9		19		13		4		5		11		14		0		7		8		4		5		14		1
9		23		13		8		11		24		6		20		6		5		2		14		19		7		0		15		5		4		21		8
8		16		24		9		4		17		17		19		21		12		13		5		8		8		15		0		10		11		6		7
6		18		14		3		6		19		7		15		11		2		3		9		14		4		5		10		0		9		16		5
5		27		17		12		9		28		10		24		10		9		6		16		19		5		4		11		9		0		17		4
12		18		30		15		10		21		23		25		27		18		19		7		4		14		21		6		16		17		0		13
1		23		17		8		5		24		10		20		14		5		6		12		15		1		8		7		5		4		13		0
