20
0		16		15		19		6		9		13		14		14		3		3		9		5		16		15		7		14		11		10		9
16		0		21		3		10		17		21		20		8		17		19		25		21		2		1		13		30		27		16		15
15		21		0		18		19		24		28		29		29		12		12		10		18		23		20		22		17		16		9		24
19		3		18		0		13		20		24		23		11		20		22		28		24		5		4		16		33		30		13		18
6		10		19		13		0		7		11		10		10		7		9		15		11		10		9		3		20		17		14		5
9		17		24		20		7		0		4		5		11		12		12		14		6		17		16		4		13		10		19		2
13		21		28		24		11		4		0		1		15		16		16		18		10		21		20		8		11		12		23		6
14		20		29		23		10		5		1		0		14		17		17		19		11		20		19		7		12		13		24		5
14		8		29		11		10		11		15		14		0		17		17		19		15		6		9		7		24		21		24		9
3		17		12		20		7		12		16		17		17		0		2		8		6		17		16		10		13		10		11		12
3		19		12		22		9		12		16		17		17		2		0		6		6		19		18		10		11		8		13		12
9		25		10		28		15		14		18		19		19		8		6		0		8		25		24		12		7		6		19		14
5		21		18		24		11		6		10		11		15		6		6		8		0		21		20		8		9		6		15		6
16		2		23		5		10		17		21		20		6		17		19		25		21		0		3		13		30		27		18		15
15		1		20		4		9		16		20		19		9		16		18		24		20		3		0		12		29		26		15		14
7		13		22		16		3		4		8		7		7		10		10		12		8		13		12		0		17		14		17		2
14		30		17		33		20		13		11		12		24		13		11		7		9		30		29		17		0		3		24		15
11		27		16		30		17		10		12		13		21		10		8		6		6		27		26		14		3		0		21		12
10		16		9		13		14		19		23		24		24		11		13		19		15		18		15		17		24		21		0		19
9		15		24		18		5		2		6		5		9		12		12		14		6		15		14		2		15		12		19		0
