20
0		16		16		17		5		10		12		7		11		13		18		9		11		7		2		14		5		11		8		16
16		0		32		1		21		6		10		23		27		17		34		11		27		21		18		16		17		13		14		4
16		32		0		33		11		26		24		9		5		15		2		21		5		11		14		20		15		19		18		32
17		1		33		0		22		7		11		24		28		18		35		12		28		22		19		15		18		14		15		3
5		21		11		22		0		15		15		4		6		16		13		10		8		10		3		11		8		8		11		21
10		6		26		7		15		0		10		17		21		11		28		11		21		15		12		16		11		13		8		6
12		10		24		11		15		10		0		15		19		9		26		21		19		13		14		26		9		23		6		14
7		23		9		24		4		17		15		0		6		12		11		12		4		6		5		15		6		12		9		23
11		27		5		28		6		21		19		6		0		18		7		16		10		12		9		15		10		14		13		27
13		17		15		18		16		11		9		12		18		0		17		22		10		6		15		27		8		24		5		17
18		34		2		35		13		28		26		11		7		17		0		23		7		13		16		22		17		21		20		34
9		11		21		12		10		11		21		12		16		22		23		0		16		16		7		5		14		2		17		11
11		27		5		28		8		21		19		4		10		10		7		16		0		6		9		19		10		16		13		27
7		21		11		22		10		15		13		6		12		6		13		16		6		0		9		21		4		18		7		21
2		18		14		19		3		12		14		5		9		15		16		7		9		9		0		12		7		9		10		18
14		16		20		15		11		16		26		15		15		27		22		5		19		21		12		0		19		3		22		12
5		17		15		18		8		11		9		6		10		8		17		14		10		4		7		19		0		16		3		17
11		13		19		14		8		13		23		12		14		24		21		2		16		18		9		3		16		0		19		13
8		14		18		15		11		8		6		9		13		5		20		17		13		7		10		22		3		19		0		14
16		4		32		3		21		6		14		23		27		17		34		11		27		21		18		12		17		13		14		0
