20
0		23		23		8		8		5		20		2		27		17		16		8		15		21		24		7		14		3		3		9
23		0		2		15		21		28		21		23		4		16		15		21		8		6		5		20		15		26		20		14
23		2		0		15		21		28		19		23		4		18		13		21		8		4		3		20		15		26		20		14
8		15		15		0		14		13		14		8		19		23		8		6		7		13		16		5		8		11		7		9
8		21		21		14		0		9		28		10		25		11		22		16		13		19		22		15		22		5		7		7
5		28		28		13		9		0		19		5		32		18		21		7		20		26		29		8		13		4		8		14
20		21		19		14		28		19		0		18		21		37		6		12		19		15		16		13		6		23		21		23
2		23		23		8		10		5		18		0		27		19		16		6		15		21		24		5		12		5		3		9
27		4		4		19		25		32		21		27		0		16		15		25		12		6		5		24		19		30		24		18
17		16		18		23		11		18		37		19		16		0		31		25		18		22		21		24		31		16		16		14
16		15		13		8		22		21		6		16		15		31		0		14		13		9		10		13		8		19		15		17
8		21		21		6		16		7		12		6		25		25		14		0		13		19		22		1		6		11		9		11
15		8		8		7		13		20		19		15		12		18		13		13		0		6		9		12		13		18		12		6
21		6		4		13		19		26		15		21		6		22		9		19		6		0		3		18		13		24		18		12
24		5		3		16		22		29		16		24		5		21		10		22		9		3		0		21		16		27		21		15
7		20		20		5		15		8		13		5		24		24		13		1		12		18		21		0		7		10		8		10
14		15		15		8		22		13		6		12		19		31		8		6		13		13		16		7		0		17		15		17
3		26		26		11		5		4		23		5		30		16		19		11		18		24		27		10		17		0		6		12
3		20		20		7		7		8		21		3		24		16		15		9		12		18		21		8		15		6		0		6
9		14		14		9		7		14		23		9		18		14		17		11		6		12		15		10		17		12		6		0
