70
0		75		18		26		56		50		62		13		57		51		71		96		90		41		14		59		41		49		31		41		54		98		60		53		18		68		100		77		88		89		49		44		60		112		102		48		55		60		43		29		61		101		67		69		47		97		63		48		85		38		53		19		64		77		20		96		65		37		106		48		28		81		19		57		102		85		7		32		77		32
75		0		67		49		19		25		49		62		44		24		18		21		15		34		71		46		34		26		44		44		21		23		47		66		71		21		25		8		13		14		26		35		15		37		27		33		58		15		36		60		74		26		26		50		32		22		12		27		20		51		30		56		19		20		55		21		34		38		31		61		47		10		74		38		27		26		82		43		6		43
18		67		0		42		48		42		48		23		43		43		63		88		82		33		4		41		33		41		41		49		46		90		42		71		4		60		92		69		80		81		41		32		52		104		94		40		63		52		41		47		79		93		59		61		39		89		55		40		77		56		45		25		56		69		16		88		57		29		98		66		20		73		7		49		94		77		15		24		69		48
26		49		42		0		30		30		86		19		81		25		55		70		64		61		38		83		23		63		5		15		52		72		84		29		42		42		74		51		62		63		51		68		34		86		76		22		29		36		17		11		37		75		63		43		69		71		37		30		59		14		67		17		38		57		26		70		71		43		80		24		50		55		43		31		76		59		33		32		51		6
56		19		48		30		0		6		60		43		55		13		29		40		34		35		52		57		15		37		25		33		26		42		58		55		52		12		44		21		32		33		25		42		4		56		46		22		47		10		25		41		63		45		37		39		43		41		11		8		29		40		41		37		8		31		36		40		45		19		50		50		28		25		55		27		46		29		63		24		21		32
50		25		42		30		6		0		56		37		51		17		25		46		40		31		46		53		9		33		29		37		22		48		54		59		46		18		50		27		38		39		21		38		10		62		52		26		51		10		29		35		67		51		33		43		39		47		13		2		35		44		37		31		14		27		30		46		41		13		56		54		22		31		49		31		52		35		57		18		27		36
62		49		48		86		60		56		0		67		5		73		31		40		38		25		52		13		63		23		85		93		34		58		6		115		52		70		52		41		52		57		35		18		58		62		46		82		107		50		85		91		123		73		23		99		17		45		49		56		69		100		19		69		68		29		60		56		15		43		62		110		36		39		55		87		70		75		63		54		43		92
13		62		23		19		43		37		67		0		62		38		58		83		77		42		19		64		28		44		18		28		41		85		65		48		23		55		87		64		75		76		36		49		47		99		89		35		42		47		30		24		56		88		54		56		50		84		50		35		72		33		48		6		51		64		7		83		52		24		93		43		31		68		24		44		89		72		20		19		64		25
57		44		43		81		55		51		5		62		0		68		26		45		39		20		47		8		58		18		80		88		29		53		3		110		47		65		49		36		47		52		30		13		53		61		51		77		102		45		80		86		118		68		18		94		12		46		44		51		64		95		14		64		63		26		55		51		14		38		57		105		31		34		50		82		65		70		58		49		38		87
51		24		43		25		13		17		73		38		68		0		42		45		39		48		47		70		10		50		20		20		39		47		71		42		47		17		49		32		37		38		38		55		15		61		51		9		34		23		12		36		50		50		50		26		56		46		24		17		34		27		54		32		13		44		31		45		58		30		55		37		37		34		50		14		51		34		58		19		30		19
