70
0		40		100		10		98		36		76		74		20		89		101		44		65		92		15		47		28		82		4		14		35		80		29		58		76		64		10		62		46		51		52		11		66		10		39		6		91		60		50		75		61		28		54		7		46		54		31		42		48		28		27		56		38		79		28		36		33		82		72		49		36		39		16		58		27		68		63		66		71		58
40		0		100		40		98		8		76		56		20		89		101		24		41		92		25		51		12		82		36		50		35		80		29		58		76		64		30		62		86		15		52		37		66		30		51		34		91		60		20		75		53		62		58		41		46		72		15		2		48		28		29		70		2		79		12		24		7		82		72		49		72		3		24		62		23		68		63		64		55		58
100		100		0		90		22		92		24		44		100		31		3		76		59		26		87		53		104		26		100		86		65		20		71		42		38		36		110		38		78		85		48		89		34		106		61		100		9		40		80		25		47		72		50		93		54		64		85		102		52		72		73		62		102		21		92		76		99		18		28		51		64		103		90		54		77		32		37		36		45		42
10		40		90		0		88		36		66		74		20		79		91		44		65		82		15		37		28		72		10		10		27		70		19		48		66		54		20		52		46		51		42		3		56		16		29		10		81		50		50		65		61		22		44		3		46		44		31		42		38		18		17		46		38		69		28		36		33		72		62		39		32		39		16		48		27		58		53		66		71		48
98		98		22		88		0		90		22		64		98		9		19		74		57		6		85		51		102		16		98		84		63		20		69		40		22		34		108		36		56		83		46		87		32		104		59		98		15		38		78		39		51		70		44		91		52		44		83		100		50		70		71		42		100		37		90		74		97		28		48		49		62		101		88		40		75		30		35		56		61		40
36		8		92		36		90		0		68		48		16		81		93		16		33		84		21		47		12		74		32		46		27		72		21		50		68		56		26		54		82		15		44		33		58		26		47		30		83		52		14		67		45		58		54		37		38		68		7		10		40		20		25		66		10		71		8		16		7		74		64		41		68		11		20		58		15		60		55		56		47		50
76		76		24		66		22		68		0		42		76		31		25		52		35		26		63		43		80		26		76		62		41		4		47		18		38		12		86		14		78		61		24		65		10		82		43		76		15		24		56		17		29		54		50		69		30		64		61		78		28		48		49		62		78		15		68		52		75		6		26		27		64		79		66		54		53		20		19		34		39		34
74		56		44		74		64		48		42		0		56		73		45		32		15		68		59		85		60		68		70		84		47		44		55		26		80		40		66		34		120		41		36		71		40		64		85		68		49		66		36		25		13		96		92		75		28		106		43		58		40		58		63		104		58		27		48		38		55		36		16		63		106		59		58		96		47		62		61		8		3		76
20		20		100		20		98		16		76		56		0		89		101		24		45		92		13		47		8		82		16		30		35		80		29		58		76		64		10		62		66		31		52		17		66		10		39		14		91		60		30		75		53		42		54		21		46		54		15		22		48		28		27		56		18		79		8		24		13		82		72		49		52		19		10		58		23		68		63		64		55		58
89		89		31		79		9		81		31		73		89		0		28		65		64		5		76		42		93		7		89		75		54		29		60		47		13		33		99		39		47		74		37		78		33		95		50		89		24		29		69		48		60		61		35		82		45		35		74		91		41		61		62		33		91		46		81		65		88		37		57		40		53		92		79		31		66		21		26		65		70		31
101		101		3		91		19		93		25		45		101		28		0		77		60		23		88		54		105		23		101		87		66		21		72		43		35		37		111		39		75		86		49		90		35		107		62		101		10		41		81		26		48		73		47		94		55		61		86		103		53		73		74		59		103		22		93		77		100		19		29		52		65		104		91		51		78		33		38		37		46		43
