30
0		8		11		7		13		20		18		25		8		16		10		10		28		22		21		19		15		29		17		18		12		20		21		15		3		15		21		27		10		32
8		0		3		11		13		24		16		33		4		20		14		14		32		30		25		23		7		33		21		22		16		24		25		23		11		19		13		35		16		36
11		3		0		8		10		21		13		36		3		17		17		11		29		33		22		20		4		30		18		19		17		21		22		26		14		18		10		38		19		33
7		11		8		0		10		13		15		28		7		9		9		3		21		25		14		16		12		22		10		11		9		13		14		18		6		10		18		30		17		25
13		13		10		10		0		15		5		38		9		7		19		7		19		35		12		10		8		20		8		9		19		11		16		28		16		20		8		40		21		23
20		24		21		13		15		0		20		23		20		12		10		10		8		20		5		21		19		9		9		8		8		18		1		13		19		5		23		25		30		12
18		16		13		15		5		20		0		43		12		8		24		12		16		40		15		7		11		21		11		12		24		8		21		33		21		25		3		45		26		20
25		33		36		28		38		23		43		0		33		35		19		31		27		3		28		44		40		22		32		31		19		41		22		10		22		18		46		2		21		29
8		4		3		7		9		20		12		33		0		16		14		10		28		30		21		19		7		29		17		18		14		20		21		23		11		15		13		35		16		32
16		20		17		9		7		12		8		35		16		0		16		6		12		32		7		9		15		13		3		4		16		6		13		25		15		17		11		37		26		16
10		14		17		9		19		10		24		19		14		16		0		12		18		16		11		25		21		19		13		12		2		22		11		9		9		5		27		21		20		22
10		14		11		3		7		10		12		31		10		6		12		0		18		28		11		13		9		19		7		8		12		10		11		21		9		13		15		33		20		22
28		32		29		21		19		8		16		27		28		12		18		18		0		24		7		17		27		5		11		10		16		14		7		21		27		13		19		29		38		4
22		30		33		25		35		20		40		3		30		32		16		28		24		0		25		41		37		21		29		28		16		38		19		7		19		15		43		5		18		26
21		25		22		14		12		5		15		28		21		7		11		11		7		25		0		16		20		8		4		3		9		13		6		18		20		10		18		30		31		11
19		23		20		16		10		21		7		44		19		9		25		13		17		41		16		0		18		22		12		13		25		3		22		34		22		26		10		46		29		15
15		7		4		12		8		19		11		40		7		15		21		9		27		37		20		18		0		28		16		17		21		19		20		30		18		22		8		42		23		31
29		33		30		22		20		9		21		22		29		13		19		19		5		21		8		22		28		0		12		11		17		19		8		22		28		14		24		24		39		7
17		21		18		10		8		9		11		32		17		3		13		7		11		29		4		12		16		12		0		1		13		9		10		22		16		14		14		34		27		15
18		22		19		11		9		8		12		31		18		4		12		8		10		28		3		13		17		11		1		0		12		10		9		21		17		13		15		33		28		14
12		16		17		9		19		8		24		19		14		16		2		12		16		16		9		25		21		17		13		12		0		22		9		9		11		3		27		21		22		20
20		24		21		13		11		18		8		41		20		6		22		10		14		38		13		3		19		19		9		10		22		0		19		31		19		23		11		43		30		12
21		25		22		14		16		1		21		22		21		13		11		11		7		19		6		22		20		8		10		9		9		19		0		14		20		6		24		24		31		11
15		23		26		18		28		13		33		10		23		25		9		21		21		7		18		34		30		22		22		21		9		31		14		0		12		8		36		12		17		25
3		11		14		6		16		19		21		22		11		15		9		9		27		19		20		22		18		28		16		17		11		19		20		12		0		14		24		24		11		31
15		19		18		10		20		5		25		18		15		17		5		13		13		15		10		26		22		14		14		13		3		23		6		8		14		0		28		20		25		17
21		13		10		18		8		23		3		46		13		11		27		15		19		43		18		10		8		24		14		15		27		11		24		36		24		28		0		48		29		23
27		35		38		30		40		25		45		2		35		37		21		33		29		5		30		46		42		24		34		33		21		43		24		12		24		20		48		0		21		31
10		16		19		17		21		30		26		21		16		26		20		20		38		18		31		29		23		39		27		28		22		30		31		17		11		25		29		21		0		42
32		36		33		25		23		12		20		29		32		16		22		22		4		26		11		15		31		7		15		14		20		12		11		25		31		17		23		31		42		0
