30
0		13		34		35		38		45		28		24		29		24		20		20		33		22		33		31		34		24		18		43		28		29		19		26		26		30		35		25		27		27
13		0		35		36		39		46		29		21		20		25		23		21		34		9		34		32		35		31		19		44		29		28		20		27		27		19		24		26		16		28
34		35		0		5		4		15		26		14		15		18		26		14		23		26		19		19		22		34		16		11		6		13		15		24		8		16		19		21		19		7
35		36		5		0		9		20		31		15		16		23		31		15		28		27		24		24		27		39		17		16		7		8		16		29		9		17		14		26		20		10
38		39		4		9		0		11		22		18		19		14		22		18		19		30		15		15		18		30		20		7		10		17		19		20		12		20		23		17		23		11
45		46		15		20		11		0		17		25		28		21		25		25		12		37		12		14		11		21		27		4		17		28		26		19		19		29		34		20		30		18
28		29		26		31		22		17		0		34		39		8		8		28		5		32		7		7		6		8		28		15		24		39		17		2		22		40		45		5		37		21
24		21		14		15		18		25		34		0		5		26		34		6		31		12		27		27		30		42		6		23		10		7		17		32		12		6		11		29		5		13
29		20		15		16		19		28		39		5		0		31		39		11		36		11		32		32		35		47		11		24		15		8		22		37		17		1		6		34		4		18
24		25		18		23		14		21		8		26		31		0		8		20		9		24		9		7		10		16		20		19		16		31		9		6		14		32		37		3		29		13
20		23		26		31		22		25		8		34		39		8		0		28		13		32		13		11		14		8		28		23		24		39		17		6		22		40		45		5		37		21
20		21		14		15		18		25		28		6		11		20		28		0		25		12		21		21		24		36		2		23		8		11		11		26		6		12		17		23		9		7
33		34		23		28		19		12		5		31		36		9		13		25		0		29		4		4		1		11		25		12		21		36		14		7		19		37		42		8		34		18
22		9		26		27		30		37		32		12		11		24		32		12		29		0		25		25		28		40		10		35		20		19		15		30		18		10		15		27		7		19
33		34		19		24		15		12		7		27		32		9		13		21		4		25		0		2		3		15		21		10		17		32		14		7		15		33		38		8		30		14
31		32		19		24		15		14		7		27		32		7		11		21		4		25		2		0		3		15		21		12		17		32		12		5		15		33		38		6		30		14
34		35		22		27		18		11		6		30		35		10		14		24		1		28		3		3		0		12		24		11		20		35		15		8		18		36		41		9		33		17
24		31		34		39		30		21		8		42		47		16		8		36		11		40		15		15		12		0		36		23		32		47		25		10		30		48		53		13		45		29
18		19		16		17		20		27		28		6		11		20		28		2		25		10		21		21		24		36		0		25		10		11		11		26		8		12		17		23		9		9
43		44		11		16		7		4		15		23		24		19		23		23		12		35		10		12		11		23		25		0		15		24		24		17		17		25		30		18		28		16
28		29		6		7		10		17		24		10		15		16		24		8		21		20		17		17		20		32		10		15		0		15		9		22		2		16		21		19		13		3
29		28		13		8		17		28		39		7		8		31		39		11		36		19		32		32		35		47		11		24		15		0		22		37		17		9		6		34		12		18
19		20		15		16		19		26		17		17		22		9		17		11		14		15		14		12		15		25		11		24		9		22		0		15		7		23		28		12		20		8
26		27		24		29		20		19		2		32		37		6		6		26		7		30		7		5		8		10		26		17		22		37		15		0		20		38		43		3		35		19
26		27		8		9		12		19		22		12		17		14		22		6		19		18		15		15		18		30		8		17		2		17		7		20		0		18		23		17		15		1
30		19		16		17		20		29		40		6		1		32		40		12		37		10		33		33		36		48		12		25		16		9		23		38		18		0		5		35		3		19
35		24		19		14		23		34		45		11		6		37		45		17		42		15		38		38		41		53		17		30		21		6		28		43		23		5		0		40		8		24
25		26		21		26		17		20		5		29		34		3		5		23		8		27		8		6		9		13		23		18		19		34		12		3		17		35		40		0		32		16
27		16		19		20		23		30		37		5		4		29		37		9		34		7		30		30		33		45		9		28		13		12		20		35		15		3		8		32		0		16
27		28		7		10		11		18		21		13		18		13		21		7		18		19		14		14		17		29		9		16		3		18		8		19		1		19		24		16		16		0
