30
0		24		18		40		36		13		37		27		26		3		26		31		36		22		11		5		6		4		8		20		17		13		38		30		25		14		36		11		34		8
24		0		6		28		24		21		27		7		14		25		2		33		24		46		13		19		18		20		20		42		41		25		32		22		29		38		26		27		30		16
18		6		0		24		20		15		21		9		10		19		8		27		20		40		13		17		20		14		24		36		35		19		26		16		23		32		20		21		24		18
40		28		24		0		16		27		3		29		16		43		28		9		6		20		37		41		44		36		48		20		27		27		6		10		15		32		4		29		6		42
36		24		20		16		0		23		17		17		10		39		22		23		10		36		33		37		40		32		44		32		31		23		22		12		19		28		16		25		20		38
13		21		15		27		23		0		24		24		13		16		23		18		23		25		10		14		17		9		21		21		20		4		25		17		12		17		23		6		21		15
37		27		21		3		17		24		0		30		17		40		29		6		7		19		34		38		41		33		45		17		24		24		5		7		12		29		1		26		3		39
27		7		9		29		17		24		30		0		13		28		5		36		23		49		16		22		23		23		27		45		44		28		35		25		32		41		29		30		33		21
26		14		10		16		10		13		17		13		0		29		12		23		10		36		23		27		30		22		34		32		31		15		22		12		19		28		16		17		20		28
3		25		19		43		39		16		40		28		29		0		27		34		39		25		12		6		7		7		5		23		16		16		41		33		28		13		39		14		37		9
26		2		8		28		22		23		29		5		12		27		0		35		22		48		15		21		20		22		22		44		43		27		34		24		31		40		28		29		32		18
31		33		27		9		23		18		6		36		23		34		35		0		13		13		28		32		35		27		39		11		18		18		7		11		6		23		7		20		3		33
36		24		20		6		10		23		7		23		10		39		22		13		0		26		33		37		40		32		44		22		23		23		12		6		11		28		6		25		10		38
22		46		40		20		36		25		19		49		36		25		48		13		26		0		33		27		28		26		30		4		9		21		16		24		17		14		20		19		16		30
11		13		13		37		33		10		34		16		23		12		15		28		33		33		0		6		7		7		11		29		28		12		35		27		22		25		33		14		31		5
5		19		17		41		37		14		38		22		27		6		21		32		37		27		6		0		3		5		7		23		22		14		39		31		26		19		37		12		35		3
6		18		20		44		40		17		41		23		30		7		20		35		40		28		7		3		0		8		4		24		23		17		42		34		29		20		40		15		38		2
4		20		14		36		32		9		33		23		22		7		22		27		32		26		7		5		8		0		12		22		21		9		34		26		21		18		32		7		30		6
8		20		24		48		44		21		45		27		34		5		22		39		44		30		11		7		4		12		0		28		21		21		46		38		33		18		44		19		42		6
20		42		36		20		32		21		17		45		32		23		44		11		22		4		29		23		24		22		28		0		7		17		18		20		13		12		16		15		14		26
17		41		35		27		31		20		24		44		31		16		43		18		23		9		28		22		23		21		21		7		0		16		25		19		12		5		23		14		21		25
13		25		19		27		23		4		24		28		15		16		27		18		23		21		12		14		17		9		21		17		16		0		25		17		12		13		23		2		21		15
38		32		26		6		22		25		5		35		22		41		34		7		12		16		35		39		42		34		46		18		25		25		0		10		13		30		6		27		4		40
30		22		16		10		12		17		7		25		12		33		24		11		6		24		27		31		34		26		38		20		19		17		10		0		7		22		6		19		8		32
25		29		23		15		19		12		12		32		19		28		31		6		11		17		22		26		29		21		33		13		12		12		13		7		0		17		11		14		9		27
14		38		32		32		28		17		29		41		28		13		40		23		28		14		25		19		20		18		18		12		5		13		30		22		17		0		28		11		26		22
36		26		20		4		16		23		1		29		16		39		28		7		6		20		33		37		40		32		44		16		23		23		6		6		11		28		0		25		4		38
11		27		21		29		25		6		26		30		17		14		29		20		25		19		14		12		15		7		19		15		14		2		27		19		14		11		25		0		23		13
34		30		24		6		20		21		3		33		20		37		32		3		10		16		31		35		38		30		42		14		21		21		4		8		9		26		4		23		0		36
8		16		18		42		38		15		39		21		28		9		18		33		38		30		5		3		2		6		6		26		25		15		40		32		27		22		38		13		36		0
