30
0		30		39		34		18		8		27		28		34		30		30		24		10		20		8		24		18		39		11		11		9		16		5		31		36		10		13		20		25		28
30		0		9		14		12		34		23		12		8		14		8		6		26		20		22		18		12		9		19		23		21		14		31		15		6		22		31		10		17		30
39		9		0		11		21		43		20		15		5		17		11		15		31		19		31		27		21		4		28		28		30		23		40		22		3		31		40		19		26		27
34		14		11		0		16		38		9		26		6		28		22		10		26		14		26		22		16		7		23		23		25		18		35		29		8		26		35		14		23		16
18		12		21		16		0		22		11		24		16		26		20		8		14		8		10		20		6		21		7		11		9		2		19		27		18		10		19		8		21		18
8		34		43		38		22		0		31		28		38		26		34		28		18		24		14		16		22		43		15		15		13		20		3		23		40		12		5		24		17		32
27		23		20		9		11		31		0		35		15		37		31		19		19		7		19		31		17		16		16		16		18		11		28		38		17		19		28		19		32		7
28		12		15		26		24		28		35		0		20		2		6		16		38		32		34		12		18		19		21		35		31		26		25		7		18		18		25		16		11		42
34		8		5		6		16		38		15		20		0		22		16		10		26		14		26		22		16		5		23		23		25		18		35		23		2		26		35		14		21		22
30		14		17		28		26		26		37		2		22		0		8		18		40		34		36		10		20		21		23		37		33		28		25		5		20		20		23		18		9		44
30		8		11		22		20		34		31		6		16		8		0		12		34		28		30		18		14		15		19		31		27		22		31		13		14		22		31		12		17		38
24		6		15		10		8		28		19		16		10		18		12		0		22		16		18		12		6		15		13		19		15		10		25		19		12		16		25		4		13		26
10		26		31		26		14		18		19		38		26		40		34		22		0		12		4		34		20		31		17		3		7		12		15		41		28		20		23		22		35		20
20		20		19		14		8		24		7		32		14		34		28		16		12		0		12		28		14		19		11		9		11		6		21		35		16		14		21		16		29		10
8		22		31		26		10		14		19		34		26		36		30		18		4		12		0		30		16		31		13		3		3		8		11		37		28		16		19		18		31		20
24		18		27		22		20		16		31		12		22		10		18		12		34		28		30		0		14		27		17		31		27		22		19		7		24		14		13		12		1		38
18		12		21		16		6		22		17		18		16		20		14		6		20		14		16		14		0		21		7		17		13		8		19		21		18		10		19		2		15		24
39		9		4		7		21		43		16		19		5		21		15		15		31		19		31		27		21		0		28		28		30		23		40		22		3		31		40		19		26		23
11		19		28		23		7		15		16		21		23		23		19		13		17		11		13		17		7		28		0		14		10		5		12		24		25		3		12		9		18		21
11		23		28		23		11		15		16		35		23		37		31		19		3		9		3		31		17		28		14		0		4		9		12		38		25		17		20		19		32		17
9		21		30		25		9		13		18		31		25		33		27		15		7		11		3		27		13		30		10		4		0		7		10		34		27		13		16		15		28		19
16		14		23		18		2		20		11		26		18		28		22		10		12		6		8		22		8		23		5		9		7		0		17		29		20		8		17		10		23		16
5		31		40		35		19		3		28		25		35		25		31		25		15		21		11		19		19		40		12		12		10		17		0		26		37		9		8		21		20		29
31		15		22		29		27		23		38		7		23		5		13		19		41		35		37		7		21		22		24		38		34		29		26		0		21		21		18		19		6		45
36		6		3		8		18		40		17		18		2		20		14		12		28		16		28		24		18		3		25		25		27		20		37		21		0		28		37		16		23		24
10		22		31		26		10		12		19		18		26		20		22		16		20		14		16		14		10		31		3		17		13		8		9		21		28		0		9		12		15		24
13		31		40		35		19		5		28		25		35		23		31		25		23		21		19		13		19		40		12		20		16		17		8		18		37		9		0		21		14		29
20		10		19		14		8		24		19		16		14		18		12		4		22		16		18		12		2		19		9		19		15		10		21		19		16		12		21		0		13		26
25		17		26		23		21		17		32		11		21		9		17		13		35		29		31		1		15		26		18		32		28		23		20		6		23		15		14		13		0		39
28		30		27		16		18		32		7		42		22		44		38		26		20		10		20		38		24		23		21		17		19		16		29		45		24		24		29		26		39		0
