80
0		71		62		32		65		35		59		37		8		58		63		66		90		7		55		33		86		28		57		95		27		73		62		23		63		21		65		34		72		44		40		36		59		44		72		14		41		57		32		46		58		52		50		18		24		29		33		58		90		2		57		56		112		110		58		80		72		72		48		94		10		53		50		13		59		92		97		24		60		33		60		60		21		43		29		11		57		68		20		9
71		0		9		73		8		36		92		70		75		47		26		107		49		74		80		44		17		61		98		24		52		8		103		60		88		70		70		67		37		73		37		63		100		27		67		67		58		92		103		29		69		29		37		59		67		78		74		73		21		73		50		97		45		41		81		67		59		45		23		33		81		52		21		84		50		35		46		95		101		74		23		59		50		32		52		60		94		23		91		80
62		9		0		82		3		45		101		79		66		56		35		116		58		65		89		35		26		52		107		33		61		17		112		69		97		61		79		76		46		82		46		54		109		30		76		58		49		101		94		20		78		38		46		68		58		79		83		82		30		64		59		106		54		50		90		76		68		54		18		42		72		61		12		75		41		44		55		86		110		83		32		68		41		41		61		59		103		32		82		71
32		73		82		0		81		37		39		17		40		38		47		34		70		25		35		65		66		60		25		75		21		65		30		13		43		53		45		14		52		24		36		68		27		52		52		46		73		37		52		78		38		44		36		14		56		27		13		38		70		34		37		24		92		90		38		60		52		52		64		74		30		33		72		33		91		72		77		44		28		3		50		40		53		41		21		23		37		50		40		29
65		8		3		81		0		44		100		78		69		55		34		115		57		68		88		38		25		55		106		30		60		16		111		68		96		64		78		75		45		81		45		57		108		29		75		61		52		100		97		23		77		37		45		67		61		78		82		81		29		67		58		105		53		49		89		75		67		53		17		41		75		60		15		78		44		43		54		89		109		82		31		67		44		40		60		58		102		31		85		74
35		36		45		37		44		0		56		34		39		23		28		71		55		38		44		28		51		25		62		60		16		38		67		24		52		34		34		31		37		37		5		31		64		15		37		31		36		56		67		41		33		17		15		23		31		42		38		37		55		37		22		61		77		75		45		45		37		37		27		59		45		18		35		48		54		57		62		59		65		38		25		25		16		8		16		24		58		33		55		44
59		92		101		39		100		56		0		22		63		45		66		23		43		62		12		84		75		79		38		70		40		84		31		36		4		72		22		25		55		19		55		87		40		71		25		65		92		2		91		97		23		63		55		45		75		66		26		19		71		61		42		33		53		51		11		25		33		47		83		59		69		40		91		72		110		57		46		83		21		42		69		33		72		60		40		48		2		69		79		68
37		70		79		17		78		34		22		0		41		23		44		37		53		40		18		62		53		57		28		58		18		62		33		14		26		50		28		3		35		7		33		65		30		49		35		43		70		22		69		75		21		41		33		23		53		44		4		21		53		39		20		27		75		73		21		43		35		35		61		57		47		18		69		50		88		55		60		61		31		20		47		23		50		38		18		26		24		47		57		46
8		75		66		40		69		39		63		41		0		62		67		74		94		15		59		31		90		20		65		99		31		77		70		27		67		13		69		38		76		48		44		28		67		48		76		8		33		61		28		46		62		56		54		26		16		37		41		62		94		6		61		64		116		114		62		84		76		76		52		98		10		57		54		11		51		96		101		20		68		41		64		64		25		47		33		17		61		72		16		17
58		47		56		38		55		23		45		23		62		0		21		60		32		61		33		39		30		48		51		37		31		39		56		35		41		57		23		24		14		26		18		50		53		26		20		54		47		45		90		52		22		18		10		44		54		65		27		26		32		60		3		50		54		52		34		22		14		14		38		36		68		5		46		71		65		34		39		82		54		41		24		12		37		15		29		47		47		24		78		67
