80
0		61		43		42		50		9		54		36		43		24		15		84		47		56		44		11		38		19		22		19		66		68		59		56		32		91		81		48		37		74		81		61		67		58		77		65		62		78		106		76		103		46		7		30		40		76		36		51		32		64		3		72		28		46		54		82		25		78		60		91		65		30		22		9		31		86		91		63		47		62		35		50		14		27		68		54		31		71		96		47
61		0		90		49		89		56		13		69		100		77		72		51		74		17		89		72		43		46		77		76		43		31		44		85		43		30		56		31		62		17		20		10		14		25		52		36		49		25		45		27		42		29		68		69		37		37		37		54		31		11		62		11		87		15		41		25		76		39		11		30		16		87		83		70		78		25		34		62		98		21		68		107		75		84		51		35		88		22		39		42
43		90		0		41		7		34		87		69		12		19		54		41		80		89		1		54		71		52		21		24		47		59		46		13		65		62		38		81		70		107		80		80		76		91		38		98		41		111		63		109		66		79		50		63		53		53		53		36		59		97		44		79		69		79		87		115		18		51		79		76		98		21		65		52		64		89		124		28		8		69		22		17		57		28		101		87		12		104		129		80
42		49		41		0		40		33		46		50		51		28		53		42		55		48		40		53		30		27		28		27		24		26		17		36		24		49		39		40		43		66		39		39		35		50		35		57		20		70		64		68		61		38		49		50		12		34		12		9		18		56		43		38		68		38		46		74		27		36		38		49		57		38		64		51		59		48		83		21		49		28		19		58		56		35		60		46		39		63		88		39
50		89		7		40		0		41		86		68		19		26		61		38		79		88		6		61		70		51		28		31		46		58		45		6		64		61		33		80		69		106		79		79		75		90		37		97		40		110		58		108		65		78		57		62		52		52		52		35		58		96		51		78		76		78		86		114		25		50		78		75		97		28		72		59		67		88		123		27		9		68		21		18		64		35		100		86		19		103		128		79
9		56		34		33		41		0		53		35		44		21		20		75		46		55		35		20		37		18		21		20		57		59		50		47		31		82		72		47		36		73		72		52		58		57		68		64		53		77		97		75		94		45		16		29		31		67		27		42		25		63		10		63		35		45		53		81		20		69		51		82		64		31		31		18		30		77		90		54		42		53		26		51		23		28		67		53		32		70		95		46
54		13		87		46		86		53		0		56		97		74		59		48		61		4		86		59		30		35		74		73		40		28		41		82		30		43		53		18		49		20		33		13		19		12		49		23		46		24		58		22		55		16		55		56		34		34		34		51		28		10		51		24		74		8		28		28		73		36		12		43		11		84		70		57		65		38		37		59		95		18		65		104		62		81		38		22		85		17		42		29
36		69		69		50		68		35		56		0		79		56		21		92		11		52		68		29		26		23		56		55		74		76		67		64		26		99		89		38		7		72		89		69		75		44		85		33		70		44		114		42		111		40		31		6		48		84		44		59		40		58		33		80		18		54		28		50		55		86		68		99		53		66		22		35		9		94		57		71		77		70		47		86		32		63		32		34		67		47		60		27
43		100		12		51		19		44		97		79		0		23		58		53		90		99		13		50		81		62		23		24		57		69		56		25		75		72		50		91		80		117		90		90		86		101		48		108		51		121		75		119		76		89		48		73		63		63		63		46		69		107		46		89		71		89		97		125		24		61		89		86		108		13		57		44		74		99		134		38		16		79		32		9		47		16		111		97		12		114		139		90
24		77		19		28		26		21		74		56		23		0		35		60		67		76		20		35		58		39		2		5		42		46		35		32		52		67		57		68		57		94		67		67		63		78		53		85		38		98		82		96		79		66		31		50		40		52		40		27		46		84		25		66		50		66		74		102		1		54		66		67		85		10		46		33		51		76		111		39		23		56		11		30		38		9		88		74		11		91		116		67
