80
0		33		48		83		24		35		73		62		89		36		5		66		45		58		50		38		11		20		72		45		60		11		92		14		49		60		48		64		48		36		12		29		57		11		26		88		58		27		44		24		56		43		72		82		18		50		46		17		37		14		62		32		15		16		49		38		49		82		60		25		26		70		43		39		45		59		27		47		19		59		53		60		18		60		40		32		43		34		57		38
33		0		81		86		45		68		76		95		92		39		28		99		48		61		53		71		42		13		105		78		63		44		95		47		52		63		59		67		51		37		21		62		90		42		29		91		91		42		37		57		59		54		75		85		15		31		49		50		70		19		65		41		20		17		28		35		52		85		63		54		31		73		40		72		48		92		52		50		40		78		86		93		47		93		43		65		46		37		60		41
48		81		0		51		56		17		73		22		57		58		53		18		83		54		36		30		39		68		24		5		52		43		60		42		77		78		22		60		94		68		60		35		9		43		64		56		10		39		92		42		52		27		40		50		66		98		54		31		11		62		50		40		61		64		97		70		73		50		76		27		58		70		75		27		49		29		59		59		41		27		13		14		34		16		46		38		87		68		25		58
83		86		51		0		107		68		60		73		42		47		80		59		70		41		33		81		72		89		45		56		39		94		13		93		64		65		35		47		81		119		95		86		48		94		57		41		47		56		79		93		39		40		21		27		79		85		41		78		56		73		37		51		98		73		84		121		60		17		63		58		109		57		126		78		38		80		110		46		64		24		64		37		65		35		43		89		74		55		26		45
24		45		56		107		0		39		97		50		113		60		27		54		69		82		74		26		35		32		62		51		84		13		116		14		73		84		72		88		72		12		24		21		59		13		50		112		60		51		58		14		80		67		96		106		30		62		70		29		51		34		86		56		25		34		61		14		73		106		84		49		14		94		19		29		69		47		7		71		43		83		43		70		42		72		64		20		67		58		81		62
35		68		17		68		39		0		60		27		74		45		40		31		70		43		35		13		26		55		37		12		45		26		77		25		64		65		33		49		81		51		47		18		22		26		51		73		23		26		79		25		41		28		57		67		53		85		41		18		12		49		47		27		48		51		84		53		60		67		63		14		41		57		58		10		36		24		42		46		28		44		18		31		21		33		33		21		74		55		42		45
73		76		73		60		97		60		0		87		18		37		70		91		28		19		37		71		62		79		97		70		21		84		47		83		24		13		51		13		25		109		85		76		82		84		47		19		83		46		39		83		21		46		39		33		69		45		27		68		62		63		23		41		88		63		48		111		24		43		13		48		99		3		116		68		28		84		100		26		54		70		78		85		55		85		33		79		30		39		48		35
62		95		22		73		50		27		87		0		79		72		67		14		97		68		50		24		53		82		28		17		66		51		82		48		91		92		38		74		108		58		74		33		25		53		78		78		26		53		106		38		66		41		62		72		80		112		68		45		25		76		64		54		75		78		111		60		87		72		90		41		64		84		55		23		63		7		43		73		55		49		9		36		48		38		60		30		101		82		47		72
89		92		57		42		113		74		18		79		0		53		86		73		44		31		39		87		78		95		79		62		29		100		29		99		40		29		41		25		41		125		101		92		64		100		63		1		65		62		55		99		33		46		21		15		85		61		43		84		62		79		27		57		104		79		64		127		40		25		29		64		115		19		132		84		44		86		116		42		70		52		70		67		71		67		49		95		46		55		32		51
36		39		58		47		60		45		37		72		53		0		33		76		25		22		22		48		25		42		82		55		24		47		56		46		19		24		36		28		36		72		48		39		67		47		10		52		68		19		34		46		20		31		36		46		32		40		10		31		47		26		26		18		51		26		39		74		15		46		24		31		62		34		79		49		9		69		63		11		17		55		63		70		24		70		12		42		29		10		33		2
5		28		53		80		27		40		70		67		86		33		0		71		42		55		47		43		14		15		77		50		57		16		89		19		46		57		45		61		45		39		15		34		62		14		23		85		63		24		39		29		53		40		69		79		13		45		43		22		42		9		59		29		18		11		44		41		46		79		57		26		29		67		46		44		42		64		30		44		16		56		58		65		19		65		37		37		40		31		54		35
66		99		18		59		54		31		91		14		73		76		71		0		101		72		54		28		57		86		14		21		70		55		68		52		95		96		40		78		112		62		78		37		11		57		82		72		12		57		110		42		70		45		52		58		84		116		72		49		29		80		68		58		79		82		115		64		91		58		94		45		68		88		67		27		67		21		51		77		59		35		13		22		52		24		64		34		105		86		43		76
45		48		83		70		69		70		28		97		44		25		42		101		0		29		47		73		44		51		107		80		31		56		57		55		6		15		61		23		11		81		57		64		92		56		19		43		93		44		11		59		31		56		49		43		41		17		29		52		72		35		33		43		60		35		20		83		10		53		15		56		71		25		88		74		34		94		72		24		42		80		88		95		49		95		37		67		4		15		58		25
58		61		54		41		82		43		19		68		31		22		55		72		29		0		18		56		47		64		78		51		2		69		34		68		23		24		32		6		40		94		70		61		63		69		32		30		64		31		38		68		2		27		20		24		54		44		12		53		43		48		4		26		73		48		43		96		19		24		22		33		84		16		101		53		13		65		85		11		39		51		59		66		40		66		18		64		33		24		29		20
50		53		36		33		74		35		37		50		39		22		47		54		47		18		0		48		39		56		60		33		16		61		42		60		41		42		14		24		58		86		62		53		45		61		28		38		46		23		56		60		16		9		22		32		46		62		18		45		25		40		14		18		65		40		61		88		37		32		40		25		76		34		93		45		13		47		77		23		31		33		41		48		32		48		10		56		51		32		11		22
38		71		30		81		26		13		71		24		87		48		43		28		73		56		48		0		29		58		36		25		58		27		90		24		67		68		46		62		84		38		50		9		33		29		54		86		34		29		82		14		54		41		70		80		56		88		44		21		25		52		60		30		51		54		87		40		63		80		66		23		40		68		45		3		43		21		29		49		31		57		17		44		24		46		38		8		77		58		55		48
11		42		39		72		35		26		62		53		78		25		14		57		44		47		39		29		0		29		63		36		49		22		81		21		38		49		37		53		55		47		23		20		48		22		25		77		49		16		53		21		45		32		61		71		27		59		35		8		28		23		51		21		26		25		58		49		38		71		49		14		37		59		54		30		34		50		38		36		8		48		44		51		7		51		29		23		48		29		46		27
20		13		68		89		32		55		79		82		95		42		15		86		51		64		56		58		29		0		92		65		66		31		98		34		55		66		54		70		54		30		8		49		77		29		32		94		78		33		40		44		62		49		78		88		10		34		52		37		57		16		68		38		9		16		31		32		55		88		66		41		20		76		37		59		51		79		39		53		27		65		73		80		34		80		46		52		49		40		63		44
72		105		24		45		62		37		97		28		79		82		77		14		107		78		60		36		63		92		0		27		76		61		54		58		101		102		46		84		118		74		84		43		15		63		88		78		14		63		116		48		76		51		58		64		90		122		78		55		35		86		74		64		85		88		121		76		97		54		100		51		74		94		81		33		73		35		65		83		65		27		19		12		58		12		70		44		111		92		49		82
45		78		5		56		51		12		70		17		62		55		50		21		80		51		33		25		36		65		27		0		49		38		65		37		74		75		21		57		91		63		57		30		12		38		61		61		13		36		89		37		49		24		45		55		63		95		51		28		8		59		47		37		58		61		94		65		70		55		73		24		53		67		70		22		46		24		54		56		38		32		8		19		31		21		43		33		84		65		30		55
60		63		52		39		84		45		21		66		29		24		57		70		31		2		16		58		49		66		76		49		0		71		32		70		25		26		30		8		42		96		72		63		61		71		34		28		62		33		40		70		4		25		18		22		56		46		14		55		41		50		2		28		75		50		45		98		21		22		24		35		86		18		103		55		15		63		87		13		41		49		57		64		42		64		20		66		35		26		27		22
11		44		43		94		13		26		84		51		100		47		16		55		56		69		61		27		22		31		61		38		71		0		103		3		60		71		59		75		59		25		23		18		46		2		37		99		47		38		55		13		67		54		83		93		29		61		57		16		38		25		73		43		24		27		60		27		60		93		71		36		15		81		32		28		56		48		16		58		30		70		42		57		29		59		51		21		54		45		68		49
92		95		60		13		116		77		47		82		29		56		89		68		57		34		42		90		81		98		54		65		32		103		0		102		51		52		44		34		68		128		104		95		57		103		66		28		56		65		66		102		36		49		20		14		88		72		46		87		65		82		30		60		107		82		71		130		47		10		50		67		118		44		135		87		47		89		119		45		73		33		73		46		74		44		52		98		61		58		35		54
14		47		42		93		14		25		83		48		99		46		19		52		55		68		60		24		21		34		58		37		70		3		102		0		59		70		58		74		60		26		26		15		45		5		36		98		46		37		58		10		66		53		82		92		32		64		56		15		37		28		72		42		27		30		63		28		59		92		70		35		16		80		33		25		55		45		17		57		29		69		39		56		28		58		50		18		53		44		67		48
49		52		77		64		73		64		24		91		40		19		46		95		6		23		41		67		38		55		101		74		25		60		51		59		0		11		55		17		17		85		61		58		86		60		23		39		87		38		15		59		25		50		43		37		45		21		23		46		66		39		27		37		64		39		24		87		4		47		11		50		75		21		92		68		28		88		76		18		36		74		82		89		43		89		31		61		10		15		52		19
60		63		78		65		84		65		13		92		29		24		57		96		15		24		42		68		49		66		102		75		26		71		52		70		11		0		56		18		16		96		72		63		87		71		34		28		88		39		26		70		26		51		44		38		56		32		24		55		67		50		28		38		75		50		35		98		11		48		2		51		86		10		103		69		29		89		87		19		41		75		83		90		44		90		32		66		17		26		53		22
48		59		22		35		72		33		51		38		41		36		45		40		61		32		14		46		37		54		46		21		30		59		44		58		55		56		0		38		72		84		60		51		31		59		42		40		32		21		70		58		30		5		24		34		44		76		32		43		21		40		28		18		63		42		75		86		51		34		54		23		74		48		91		43		27		45		75		37		29		19		29		34		30		34		24		54		65		46		9		36
64		67		60		47		88		49		13		74		25		28		61		78		23		6		24		62		53		70		84		57		8		75		34		74		17		18		38		0		34		100		76		67		69		75		38		24		70		37		32		74		8		33		26		20		60		38		18		59		49		54		10		32		79		54		39		102		15		30		16		39		90		10		107		59		19		71		91		17		45		57		65		72		46		72		24		70		27		30		35		26
48		51		94		81		72		81		25		108		41		36		45		112		11		40		58		84		55		54		118		91		42		59		68		60		17		16		72		34		0		84		60		75		103		59		30		40		104		55		14		70		42		67		60		54		44		20		40		63		83		38		44		54		63		38		23		86		21		64		18		67		74		24		91		85		45		105		75		35		53		91		99		106		60		106		48		78		7		26		69		36
36		37		68		119		12		51		109		58		125		72		39		62		81		94		86		38		47		30		74		63		96		25		128		26		85		96		84		100		84		0		24		33		71		25		62		124		72		63		70		26		92		79		108		118		40		64		82		41		63		46		98		68		21		46		61		2		85		118		96		61		10		106		7		41		81		55		15		83		55		95		55		82		54		84		76		30		79		70		93		74
12		21		60		95		24		47		85		74		101		48		15		78		57		70		62		50		23		8		84		57		72		23		104		26		61		72		60		76		60		24		0		41		69		21		38		100		70		39		46		36		68		55		84		94		16		40		58		29		49		22		74		44		3		22		37		26		61		94		72		37		14		82		31		51		57		71		31		59		31		71		65		72		30		72		52		44		55		46		69		50
29		62		35		86		21		18		76		33		92		39		34		37		64		61		53		9		20		49		43		30		63		18		95		15		58		63		51		67		75		33		41		0		38		20		45		91		39		30		73		7		59		46		75		85		47		79		49		12		30		43		65		35		42		45		78		35		54		85		63		28		31		73		40		10		48		30		24		50		22		62		24		49		21		51		43		3		68		49		60		41
57		90		9		48		59		22		82		25		64		67		62		11		92		63		45		33		48		77		15		12		61		46		57		45		86		87		31		69		103		71		69		38		0		48		73		63		1		48		101		45		61		36		43		49		75		107		63		40		20		71		59		49		70		73		106		73		82		47		85		36		61		79		78		30		58		32		62		68		50		24		16		11		43		13		55		41		96		77		34		67
11		42		43		94		13		26		84		53		100		47		14		57		56		69		61		29		22		29		63		38		71		2		103		5		60		71		59		75		59		25		21		20		48		0		37		99		49		38		53		15		67		54		83		93		27		59		57		16		38		23		73		43		22		25		58		27		60		93		71		36		15		81		32		30		56		50		16		58		30		70		44		57		29		59		51		23		54		45		68		49
26		29		64		57		50		51		47		78		63		10		23		82		19		32		28		54		25		32		88		61		34		37		66		36		23		34		42		38		30		62		38		45		73		37		0		62		74		25		28		40		30		37		46		56		22		34		20		33		53		16		36		24		41		16		33		64		23		56		34		37		52		44		69		55		19		75		53		21		23		61		69		76		30		76		18		48		23		8		39		12
88		91		56		41		112		73		19		78		1		52		85		72		43		30		38		86		77		94		78		61		28		99		28		98		39		28		40		24		40		124		100		91		63		99		62		0		64		61		54		98		32		45		20		14		84		60		42		83		61		78		26		56		103		78		63		126		39		24		28		63		114		18		131		83		43		85		115		41		69		51		69		66		70		66		48		94		45		54		31		50
58		91		10		47		60		23		83		26		65		68		63		12		93		64		46		34		49		78		14		13		62		47		56		46		87		88		32		70		104		72		70		39		1		49		74		64		0		49		102		46		62		37		44		50		76		108		64		41		21		72		60		50		71		74		107		74		83		46		86		37		62		80		79		31		59		33		63		69		51		23		17		10		44		12		56		42		97		78		35		68
27		42		39		56		51		26		46		53		62		19		24		57		44		31		23		29		16		33		63		36		33		38		65		37		38		39		21		37		55		63		39		30		48		38		25		61		49		0		53		37		29		16		45		55		27		59		19		22		28		23		35		5		42		25		58		65		34		55		37		12		53		43		70		30		18		50		54		20		8		36		44		51		9		51		13		33		48		29		30		19
44		37		92		79		58		79		39		106		55		34		39		110		11		38		56		82		53		40		116		89		40		55		66		58		15		26		70		32		14		70		46		73		101		53		28		54		102		53		0		68		40		65		58		52		30		6		38		61		81		30		42		52		49		28		9		72		19		62		26		65		60		36		77		83		43		103		63		33		51		89		97		104		58		104		46		76		9		24		67		34
24		57		42		93		14		25		83		38		99		46		29		42		59		68		60		14		21		44		48		37		70		13		102		10		59		70		58		74		70		26		36		7		45		15		40		98		46		37		68		0		66		53		82		92		42		74		56		15		37		38		72		42		37		40		73		28		59		92		70		35		26		80		33		15		55		35		17		57		29		69		29		56		28		58		50		8		63		44		67		48
56		59		52		39		80		41		21		66		33		20		53		70		31		2		16		54		45		62		76		49		4		67		36		66		25		26		30		8		42		92		68		59		61		67		30		32		62		29		40		66		0		25		18		26		52		46		10		51		41		46		6		24		71		46		45		94		21		26		24		31		82		18		99		51		11		63		83		9		37		49		57		64		38		64		16		62		35		22		27		18
43		54		27		40		67		28		46		41		46		31		40		45		56		27		9		41		32		49		51		24		25		54		49		53		50		51		5		33		67		79		55		46		36		54		37		45		37		16		65		53		25		0		29		39		39		71		27		38		16		35		23		13		58		37		70		81		46		39		49		18		69		43		86		38		22		40		70		32		24		24		32		39		25		39		19		49		60		41		14		31
72		75		40		21		96		57		39		62		21		36		69		52		49		20		22		70		61		78		58		45		18		83		20		82		43		44		24		26		60		108		84		75		43		83		46		20		44		45		58		82		18		29		0		10		68		64		26		67		45		62		16		40		87		62		63		110		39		10		42		47		98		36		115		67		27		69		99		25		53		31		53		46		54		46		32		78		53		38		15		34
